url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-50P005?ColorId=MDAy0&lvrid=_p_dLCG_gw'],81I-50P005,81I-50P005,moneta gabardine cotton shirt jacket,front button closure button cuffs one breast pocket two front pockets model is wearing a size 40 made in italy,"[['women', 'MAX MARA']]",camel_002,1960.0,1960.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/05/96375735-084a-404b-831d-09019b4ed5ea/25726773-5843-4c70-bb75-f0d9bebfce4d20241106113608.JPG', 'https://images.lvrcdn.com/c/2024/11/05/50020419-b71f-4c93-a4be-24cc9d0d9253/c880bb28-5f62-449b-8aae-c6a43e74ac4020241106131634.JPG', 'https://images.lvrcdn.com/c/2024/11/05/50020419-b71f-4c93-a4be-24cc9d0d9253/237eb6ba-dcd5-4475-ace4-a8d975d9e72d20241106131637.JPG', 'https://images.lvrcdn.com/c/2024/11/05/96375735-084a-404b-831d-09019b4ed5ea/64dd0214-64f4-4d4f-a622-a6921351b73f20241106113605.JPG', 'https://images.lvrcdn.com/c/2024/11/05/96375735-084a-404b-831d-09019b4ed5ea/32849886-a172-4c61-beaa-0bdb806c14d420241106113602.JPG', 'https://images.lvrcdn.com/c/2024/11/05/96375735-084a-404b-831d-09019b4ed5ea/f7e28f3c-6a03-4c8c-ad02-08b70c760e8520241106113559.JPG']",False,False,100% Cotton,max mara,False,Jacket,Camel,Cotton
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U044?ColorId=MDA10&lvrid=_p_dF4U_gw'],81I-F4U044,81I-F4U044,bleu pleated jersey midi skirt,elastic logo waistband model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",beige_005,335.0,335.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/29/33ba478a-43c7-47f0-9278-fd801f285a51/3c5ea14e-3993-4c09-9937-2a11a126b3cd20240730100433.JPG', 'https://images.lvrcdn.com/c/2024/07/29/7ac2e8f7-07a0-4d55-ae10-53faa0e0ba34/ce7e31ca-e283-4727-8307-3bef3479cc5c20240730105955.JPG', 'https://images.lvrcdn.com/c/2024/07/29/7ac2e8f7-07a0-4d55-ae10-53faa0e0ba34/af22b16b-4d35-4895-9df7-b8f5f30e9b1720240730075156.JPG', 'https://images.lvrcdn.com/c/2024/07/29/33ba478a-43c7-47f0-9278-fd801f285a51/c2f30182-d595-47fb-97e2-465c7090a3a120240730100429.JPG', 'https://images.lvrcdn.com/c/2024/07/29/33ba478a-43c7-47f0-9278-fd801f285a51/d752c646-4509-4a4b-954d-c71d98176e0520240730100427.JPG']",False,False,100% Polyester,weekend max mara,False,Skirt,Beige,Polyester
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-KOY014?ColorId=MDA50&lvrid=_p_dLCG_gw'],81I-KOY014,81I-KOY014,kate embroidered hem down jacket,front snap button closure two side pockets model is wearing a size 42,"[['women', 'MAX MARA']]",black_009,690.0,690.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT']","['42 IT', '36 IT', '46 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/26/a7d1bdec-e83b-4cf2-9fca-1e75b127637c/56942ae6-4330-438f-8a60-dcd24dd727d520250113102839.JPG', 'https://images.lvrcdn.com/c/2024/07/26/2ddc5b7c-76bf-4ffa-a9ac-a83435f7e3f9/82d38a5e-a8da-4bd3-b1e3-3d832ccadb7420240729090811.JPG', 'https://images.lvrcdn.com/c/2024/07/26/2ddc5b7c-76bf-4ffa-a9ac-a83435f7e3f9/46fc4be9-fac1-48e1-9b39-5cac57f5b6a420240729090813.JPG', 'https://images.lvrcdn.com/c/2024/07/26/a7d1bdec-e83b-4cf2-9fca-1e75b127637c/b9855e99-4792-411f-9f13-4d009d58f8ec20240729081902.JPG', 'https://images.lvrcdn.com/c/2024/07/26/a7d1bdec-e83b-4cf2-9fca-1e75b127637c/5344e6e0-343e-4e99-abe5-fb63b78d4adf20240729081904.JPG', 'https://images.lvrcdn.com/c/2024/07/26/a7d1bdec-e83b-4cf2-9fca-1e75b127637c/782af92e-cb98-43b1-b47d-b1a36eb0453220240729081907.JPG']",False,False,"Main: 100% Polyester, Lining: 100% Polyester, Filling: Feathers",max mara,False,Jacket,Black,Polyester
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U040?ColorId=MDAy0&lvrid=_p_dF4U_gw'],81I-F4U040,81I-F4U040,petra leather short coat,front button closure two front pockets model is wearing a size 42,"[['women', 'WEEKEND MAX MARA']]",brown_002,1085.0,1085.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/29/ffb88965-dd47-4cfc-925c-ad490f5b7f7b/d0d6073a-b7a8-4423-83c4-208c4b839ace20240730100511.JPG', 'https://images.lvrcdn.com/c/2024/07/29/e1441a48-2ca9-401a-ae3f-e845d82b6411/b6b807d8-b854-463f-b216-56ae19eac05d20240730073532.JPG', 'https://images.lvrcdn.com/c/2024/07/29/e1441a48-2ca9-401a-ae3f-e845d82b6411/1a78becf-9370-4ed8-b840-5513d58dec9d20240730073536.JPG', 'https://images.lvrcdn.com/c/2024/07/29/e1441a48-2ca9-401a-ae3f-e845d82b6411/1dc85b38-0144-4f0b-b896-a0c25472a06120240730073534.JPG', 'https://images.lvrcdn.com/c/2024/07/29/ffb88965-dd47-4cfc-925c-ad490f5b7f7b/6d40f1db-8180-4b0a-8580-c313502688b220240730100507.JPG', 'https://images.lvrcdn.com/c/2024/07/29/ffb88965-dd47-4cfc-925c-ad490f5b7f7b/3414ae76-bcb3-4c8c-8764-a4cbde3a927320240730100503.JPG']",False,False,"Main: 100% Lamb, Lining: 100% Polyester",weekend max mara,False,Coat,Brown,Lamb
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-KOZ003?ColorId=MDAy0&lvrid=_p_dF4U_gw'],81I-KOZ003,81I-KOZ003,eger cotton & linen jacket,front button closure button cuffs internal drawstring at waist two front button flap pockets model is wearing a size 40,"[['women', 'WEEKEND MAX MARA']]",dark beige_002,535.0,535.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/92b8e9a4-ff5e-4233-9c09-8b9072433927/682c4220-8a2e-41e5-8a80-5d5a9db74f4020241108121110.JPG', 'https://images.lvrcdn.com/c/2024/11/07/43f817a2-a7a0-4006-8ca2-82b5ebff4d50/4fd30b35-8356-4acb-ae50-3016b021345620241108163328.JPG', 'https://images.lvrcdn.com/c/2024/11/07/43f817a2-a7a0-4006-8ca2-82b5ebff4d50/48e0db61-7c48-4009-a07b-9c56d05a47b420241108163324.JPG', 'https://images.lvrcdn.com/c/2024/11/07/92b8e9a4-ff5e-4233-9c09-8b9072433927/567b6e5a-aa93-442c-8cec-ccee58878bc920241108121105.JPG', 'https://images.lvrcdn.com/c/2024/11/07/92b8e9a4-ff5e-4233-9c09-8b9072433927/413a6e8a-01c7-42e5-9b02-bebd15c6e15920241108121107.JPG']",False,False,"78% Cotton, 22% Linen",weekend max mara,False,Jacket,Dark Beige,Cotton Linen Blend
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-WBC014?ColorId=MDA00&lvrid=_p_dLCG_gw'],81I-WBC014,81I-WBC014,xs summer marin raffia effect bag,"height: 19cm width: 23cm depth: 11cm adjustable detachable strap
drop: 56cm double top handles snap button closure logo details leather trim metal feet at base made in italy","[['women', 'MAX MARA']]",sabbia_004,1190.0,1190.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/11/06/e36451a0-a655-44bf-af96-89caf4a7b3a7/56d044aa-3032-4537-83f0-5dbf54c8d0f520241108125841.JPG', 'https://images.lvrcdn.com/c/2024/11/06/4a5a5c53-317c-4a44-a12d-13e1d0728a26/c3cae424-1048-4cf1-906e-41ee0d354d6020241108150717.JPG', 'https://images.lvrcdn.com/c/2024/11/06/4a5a5c53-317c-4a44-a12d-13e1d0728a26/84d03dfc-f43e-40ba-894f-908f30968c7320241108150715.JPG', 'https://images.lvrcdn.com/c/2024/11/06/e36451a0-a655-44bf-af96-89caf4a7b3a7/a3b697de-2b7a-467d-b2ec-c7559f31857820241108125835.JPG', 'https://images.lvrcdn.com/c/2024/11/06/e36451a0-a655-44bf-af96-89caf4a7b3a7/d94b22da-d195-4d3a-b484-7df8f7cb5a1220241108125844.JPG', 'https://images.lvrcdn.com/c/2024/11/06/e36451a0-a655-44bf-af96-89caf4a7b3a7/a1660d51-bf87-4e5e-b089-e66149dce77d20241108125847.JPG', 'https://images.lvrcdn.com/c/2024/11/06/e36451a0-a655-44bf-af96-89caf4a7b3a7/5042be0e-808e-4f77-be71-dbcf31efc6a120241108125838.JPG']",False,False,"Main: 100% Polyamide, Details: 100% Calf",max mara,False,Bag,Beige,"Polyamide, Calf Leather"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/79I-F4V017?ColorId=MDAz0&lvrid=_p_dLCG_gw'],79I-F4V017,79I-F4V017,texas cotton seersucker long shirt,length: 78cm front button closure includes matching self-tie belt one breast pocket model is wearing a size 42,"[['women', 'MAX MARA']]",white/beige_003,118.0,295.0,"['44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '44 IT', '50 IT', '46 IT']","['https://images.lvrcdn.com/c/p/79I/F4V/017/277f659d-9482-455a-825a-6ba06fafc1b8.JPG', 'https://images.lvrcdn.com/c/p/79I/F4V/017/1baeee81-7798-4966-967f-e95f191c6f28.JPG', 'https://images.lvrcdn.com/c/p/79I/F4V/017/d37786a6-376b-4b45-8ce2-aebbdc809e95.JPG', 'https://images.lvrcdn.com/c/p/79I/F4V/017/38898eec-23d0-41e5-a958-3c6181a8ffe6.JPG', 'https://images.lvrcdn.com/c/p/79I/F4V/017/07ffcb4a-8373-4e75-9ef8-cdf7ea88ca4c.JPG']",False,False,100% Cotton,max mara,True,Shirt,White/Beige,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-CD5068?ColorId=MDAy0&lvrid=_p_dLCG_gw'],80I-CD5068,80I-CD5068,bacco printed cotton jersey sweatshirt,"ribbed collar, cuffs and hem printed front panel model is wearing a size s","[['women', 'MAX MARA']]",ivory/pink_002,208.0,595.0,['L'],['L'],"['https://images.lvrcdn.com/c/2024/07/22/0c3d9f8f-fbf3-4859-b499-55e824a82bc8/b4772e72-fd5b-456b-b379-fb27cc041f9d20240723141201.JPG', 'https://images.lvrcdn.com/c/2024/07/24/54e61a09-563a-4d58-b43c-31e48bafb995/d122333d-578f-490a-9035-865b08828d5a20240725084543.JPG', 'https://images.lvrcdn.com/c/2024/07/24/54e61a09-563a-4d58-b43c-31e48bafb995/2670c77d-0a78-4945-995d-0655b6236dcf20240725084545.JPG', 'https://images.lvrcdn.com/c/2024/07/22/0c3d9f8f-fbf3-4859-b499-55e824a82bc8/66201d51-f716-4fd9-8ead-fe08f4c0781c20240723141157.JPG', 'https://images.lvrcdn.com/c/2024/07/22/0c3d9f8f-fbf3-4859-b499-55e824a82bc8/e3877036-077d-4926-be0d-17994422800d20240723141155.JPG']",False,False,"81% Cotton, 14% Polyester, 5% Elastane",max mara,True,Sweatshirt,Ivory/Pink,"Cotton, Polyester, Elastane"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50R038?ColorId=MDAy0&lvrid=_p_dLCG_gw'],80I-50R038,80I-50R038,angri rib knit wool crop sweater,boatneck model is wearing a size s,"[['women', 'MAX MARA']]",beige_002,202.0,675.0,"['M', 'L', 'XL']","['M', 'L', 'XL']","['https://images.lvrcdn.com/c/2024/04/24/14a8d3b7-a7ac-46f2-8c6e-2f08f7cf9313/7ba77b15-647d-4019-82e5-441716d7dd5020240426100648.JPG', 'https://images.lvrcdn.com/c/2024/05/06/856e1cc2-c99c-4d64-b087-19ee6b9833f7/1c817e16-d070-461d-be55-6e522bd86ec420240507090213.JPG', 'https://images.lvrcdn.com/c/2024/05/06/856e1cc2-c99c-4d64-b087-19ee6b9833f7/d62f96e0-4ab0-4f3f-9cb4-ce703ddad4fa20240507090210.JPG', 'https://images.lvrcdn.com/c/2024/04/24/14a8d3b7-a7ac-46f2-8c6e-2f08f7cf9313/fc43abcf-c79f-42af-a735-b7c9f856626f20240426100643.JPG', 'https://images.lvrcdn.com/c/2024/04/24/14a8d3b7-a7ac-46f2-8c6e-2f08f7cf9313/6510a037-ab57-4121-b6ba-61887ca810b520240426100646.JPG']",False,False,"70% Wool, 30% Cashmere",max mara,True,Sweater,Beige,"Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U045?ColorId=MDAy0&lvrid=_p_dF4U_gw'],81I-F4U045,81I-F4U045,monza embroidered mini skirt,back zip closure all over embellished pattern placement may vary model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",grey/silver_002,285.0,285.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/29/c4d34b78-433f-4c24-adac-616ec841a0bb/6a904a68-cb02-4a81-a43f-73b3a0836b0320240730100424.JPG', 'https://images.lvrcdn.com/c/2024/07/29/613da1ac-ba44-4a29-833d-372a5619ce32/93723907-292d-42b6-92ad-f24bb8ec6fed20240730075151.JPG', 'https://images.lvrcdn.com/c/2024/07/29/613da1ac-ba44-4a29-833d-372a5619ce32/2f85ee72-4c4d-4d7f-b93c-3420e502755920240730075154.JPG', 'https://images.lvrcdn.com/c/2024/07/29/c4d34b78-433f-4c24-adac-616ec841a0bb/6e1d14cb-c21c-4803-a1d9-c14291479ae420240730100418.JPG', 'https://images.lvrcdn.com/c/2024/07/29/c4d34b78-433f-4c24-adac-616ec841a0bb/1c6d30c4-4252-4563-b82b-26904f52c8fa20240730100421.JPG']",False,False,"Main: 69% Viscose, 27% Polyamide, 4% Elastane, Lining: 90% Polyester, 10% Elastane",weekend max mara,False,Skirt,Grey/Silver,"Viscose, Polyamide, Elastane, Polyester"
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-50Q008?ColorId=MDA10&lvrid=_p_dMA3_gw'],81I-50Q008,81I-50Q008,carabo denim shirt dress,front button closure two front flap pockets model is wearing a size 40,"[['women', 'SPORTMAX']]",blue_005,745.0,745.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT']","['42 IT', '36 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/570710fb-e6de-4c12-9bc8-489859560dac/734b383e-28b0-4ccb-9646-936fcceaecea20241111124737.JPG', 'https://images.lvrcdn.com/c/2024/11/07/19fa7c01-90e7-442d-a541-43258fcafac6/1001be00-e7e8-4cc3-a432-22a06ce8292320241111093446.JPG', 'https://images.lvrcdn.com/c/2024/11/11/a3541993-f8d4-4bfe-96d7-52cf34268a26/72b9735a-bbcd-4c70-8362-31f1aedb2f9c20241112114011.JPG', 'https://images.lvrcdn.com/c/2024/11/07/570710fb-e6de-4c12-9bc8-489859560dac/74b0731d-e2d0-41a3-8595-417e05f96c9a20241111124735.JPG', 'https://images.lvrcdn.com/c/2024/11/07/570710fb-e6de-4c12-9bc8-489859560dac/0b3e3782-818d-4d99-9426-b5398025e17e20241111124740.JPG']",False,False,100% Cotton,sportmax,False,Dress,Blue,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-KOY006?ColorId=MDQz0&lvrid=_p_dLCG_gw'],81I-KOY006,81I-KOY006,lily quilted puffer vest,non-detachable hood front zip closure two side pockets model is wearing a size 40,"[['women', 'MAX MARA']]",blue_043,845.0,845.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/12/30/04db2fc2-244a-40ab-92e0-b60e803968e9/a57b6715-68b3-46d8-9781-9985a228924e20241231095339.JPG', 'https://images.lvrcdn.com/c/2025/01/09/51982521-3fa1-43ce-bb62-853c0ad5c967/49afc431-82b8-4246-9b9f-463848bd26f920250110112557.JPG', 'https://images.lvrcdn.com/c/2025/01/09/51982521-3fa1-43ce-bb62-853c0ad5c967/050115ec-7a82-4468-ac1f-c410169ac2f220250110112555.JPG', 'https://images.lvrcdn.com/c/2024/12/30/04db2fc2-244a-40ab-92e0-b60e803968e9/20d5e8af-a4ee-4446-aefb-d6da9ec7e88820241231095332.JPG', 'https://images.lvrcdn.com/c/2024/12/30/04db2fc2-244a-40ab-92e0-b60e803968e9/07b79055-33fb-42c1-87de-e1ee583b7cb920241231095335.JPG']",False,False,"Main: 100% Polyester, Filling: Camel, Synthetic, Silk, Lining: 100% Polyester",max mara,False,Vest,Blue,Polyester
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-50R030?ColorId=MDAy0&lvrid=_p_dLCG_gw'],81I-50R030,81I-50R030,spluga stretch jersey one sleeve top,asymmetrical neckline model is wearing a size s,"[['women', 'MAX MARA']]",dark brown_002,360.0,360.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/11/07/08586843-526a-478c-b6e1-5b678d538df6/f788d7db-209b-465d-bf4a-a0b388e4405020241108140805.JPG', 'https://images.lvrcdn.com/c/2024/11/07/09783401-7397-4b7c-b1d4-2e85ed4ef62b/ae846a43-a76c-41d8-b80a-cef2c60253da20241108164330.JPG', 'https://images.lvrcdn.com/c/2024/11/07/09783401-7397-4b7c-b1d4-2e85ed4ef62b/01407301-9739-4abf-9137-b739b54152e720241108164333.JPG', 'https://images.lvrcdn.com/c/2024/11/07/08586843-526a-478c-b6e1-5b678d538df6/6c061afb-1b6b-42ed-98b3-0921e09f03ed20241108140803.JPG', 'https://images.lvrcdn.com/c/2024/11/07/08586843-526a-478c-b6e1-5b678d538df6/b9d03b10-1975-448b-b132-de06712ad51420241108140800.JPG']",False,False,"92% Viscose, 8% Elastane",max mara,False,Top,Dark Brown,"Viscose, Elastane"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/79I-KOZ030?ColorId=MDAx0&lvrid=_p_dF4U_gw'],79I-KOZ030,79I-KOZ030,ecuba cotton & linen canvas shorts,concealed front hook and zip closure two side pockets two back pockets,"[['women', 'WEEKEND MAX MARA']]",white_001,295.0,295.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT']","['42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2023/11/10/93e6050c-e402-4e5d-b23c-be43d6298ad7/6f84b137-a7a0-40c5-adce-8f403bba9eda20231113194215.JPG', 'https://images.lvrcdn.com/c/2023/11/10/36e71563-6b80-40fb-96ab-98afbc71827f/e65a40c8-1e49-441c-8b1c-e0d140e7fe3920231116092504.JPG', 'https://images.lvrcdn.com/c/2023/11/10/36e71563-6b80-40fb-96ab-98afbc71827f/1804373f-d0c7-43a6-ba39-adf06da5148d20231116092509.JPG', 'https://images.lvrcdn.com/c/2023/11/10/93e6050c-e402-4e5d-b23c-be43d6298ad7/fd6e4b33-e58f-4f76-91dd-bf135cb2479820231113194310.JPG', 'https://images.lvrcdn.com/c/2023/11/10/93e6050c-e402-4e5d-b23c-be43d6298ad7/9f7b6d23-6b96-42d0-9bad-8d1d8100a84120231113194222.JPG']",False,False,"74% Cotton, 26% Flax",weekend max mara,False,Shorts,White,"Cotton, Linen"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/78I-WBC054?ColorId=MDAx0&lvrid=_p_dLCG_gw'],78I-WBC054,78I-WBC054,figura alpaca & wool teddy bucket hat,logo details viscose lining made in italy,"[['women', 'MAX MARA']]",white_001,140.0,350.0,['58 CM'],['58 CM'],"['https://images.lvrcdn.com/c/2024/09/27/1787acc7-4369-4d55-a22c-a01a9b0cc410/f3fdf3b0-ebd4-4643-b26e-2ee83cc6785020241001100258.JPG', 'https://images.lvrcdn.com/c/2024/11/11/8cd67e22-fc27-4a99-851d-a115c3cea1bb/0113b421-4258-4c80-bc88-4fdd3aaf644120241112091542.JPG', 'https://images.lvrcdn.com/c/2024/09/27/1787acc7-4369-4d55-a22c-a01a9b0cc410/e11d6ac9-6202-4813-925d-366ebfadb28920241001100250.JPG', 'https://images.lvrcdn.com/c/2024/09/27/1787acc7-4369-4d55-a22c-a01a9b0cc410/1c35a835-3cca-42ec-9f58-f90c3cf8b20a20241001100254.JPG']",False,False,"62% Alpaca, 26% Virgin Wool, 12% Silk",max mara,True,Hat,White,"Alpaca, Wool, Silk"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50P010?ColorId=MDAx0&lvrid=_p_dLCG_gw'],80I-50P010,80I-50P010,rosi wool blazer,front button closure button cuffs three front pockets lined model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",beige_001,522.0,1740.0,"['44 IT', '46 IT']","['44 IT', '46 IT']","['https://images.lvrcdn.com/c/2024/05/15/b3413972-36b0-4de8-94fc-0db16f322402/9d91eccb-2c7a-45ca-8f30-8b91e56f503e20241106092816.JPG', 'https://images.lvrcdn.com/c/2024/05/15/f9d6b83a-e6e2-49ea-9583-43aa845060f7/07116de1-2bae-4526-af3e-70ee771718f420240516104436.JPG', 'https://images.lvrcdn.com/c/2024/05/15/f9d6b83a-e6e2-49ea-9583-43aa845060f7/55d6a37b-c8ad-4a68-a45c-521b607efae320240516104438.JPG', 'https://images.lvrcdn.com/c/2024/05/15/b3413972-36b0-4de8-94fc-0db16f322402/5b520249-e911-4628-abeb-bb0fb831c9b820240516091731.JPG', 'https://images.lvrcdn.com/c/2024/05/15/b3413972-36b0-4de8-94fc-0db16f322402/af6c706c-75c8-4241-a863-4a1faab5ddb520240516091729.JPG', 'https://images.lvrcdn.com/c/2024/05/15/b3413972-36b0-4de8-94fc-0db16f322402/bea8167a-6480-4f4f-9b18-0e0cbe8c455820240516091726.JPG']",False,False,100% Virgin Wool,max mara,True,Blazer,Beige,Virgin Wool
['https://www.luisaviaroma.com/en-us/p/max-mara/women/78I-50R064?ColorId=MDAy0&lvrid=_p_dLCG_gw'],78I-50R064,78I-50R064,andorra napa leather shorts,concealed front hook and zip closure two side pockets lined model is wearing a size 42,[['women']],light pink_002,278.0,1390.0,"['36 IT', '38 IT', '40 IT', '44 IT', '46 IT']","['46 IT', '36 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/p/78I/50R/064/25ddc614-704b-44a3-93f9-9835be04f42020231219185411.JPG', 'https://images.lvrcdn.com/c/p/78I/50R/064/8c3fe871-5f20-4bb4-b8bb-468cb0dcdd6320231219185411.JPG', 'https://images.lvrcdn.com/c/p/78I/50R/064/d9756fc6-2557-48a4-a48a-7e26fe6bf45e20231219185437.JPG', 'https://images.lvrcdn.com/c/p/78I/50R/064/af658543-b729-430c-b89b-ea4c023592c320231219185415.JPG', 'https://images.lvrcdn.com/c/p/78I/50R/064/da661de0-7b49-4924-a84a-ff6bbbdf502520231219185413.JPG']",False,False,100% Lamb,max mara,True,Shorts,Light Pink,Lamb
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-CD6001?ColorId=MDEz0&lvrid=_p_dMA3_gw'],81I-CD6001,81I-CD6001,luciana belted wool coat,front self-tie closure two side pockets partially lined model is wearing a size 42,"[['women', 'SPORTMAX']]",black_013,954.0,954.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT']","['42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/25/8053f521-1840-418f-b771-5a79fce96606/2cb950ad-9cb6-4f8c-b362-11face8a748220240726110523.JPG', 'https://images.lvrcdn.com/c/2024/07/25/4dd3e787-708f-438e-828a-d750a6457961/cad7e40c-da9d-450c-8054-e6ccb456c26820240726103514.JPG', 'https://images.lvrcdn.com/c/2024/07/25/4dd3e787-708f-438e-828a-d750a6457961/7218bb74-8763-45b4-80fe-b380f9c6b4f320240726103516.JPG', 'https://images.lvrcdn.com/c/2024/07/25/8053f521-1840-418f-b771-5a79fce96606/e08c7d16-9ecd-4103-8e50-f6d36d73d9a520240726110517.JPG', 'https://images.lvrcdn.com/c/2024/07/25/8053f521-1840-418f-b771-5a79fce96606/3e742dd7-1ac2-47c7-84ec-aa4f9180290020240726110520.JPG']",False,False,100% Virgin Wool,sportmax,False,Coat,Black,Virgin Wool
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-CD5050?ColorId=MDMw0&lvrid=_p_dLCG_gw'],81I-CD5050,81I-CD5050,quota logo knit crewneck sweater,"ribbed collar, cuffs and hem front embellished logo detail model is wearing a size s","[['women', 'MAX MARA']]",red_030,654.0,654.0,"['XS', 'S', 'M', 'L', 'XL', 'XXL']","['M', 'XS', 'XXL', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/23/0f4cac32-4569-448d-a762-bb07e461a308/4ff04c40-7d9f-4bba-9073-7b74eadff2ae20240724142316.JPG', 'https://images.lvrcdn.com/c/2024/07/23/e1adcdab-6354-4acb-92ca-7572f0a33aa1/5e824570-24c5-4c38-bf07-829ce6aff5b620240724084934.JPG', 'https://images.lvrcdn.com/c/2024/07/23/e1adcdab-6354-4acb-92ca-7572f0a33aa1/a3a69cdd-62c9-4bb1-ad40-338c881c632820240724084931.JPG', 'https://images.lvrcdn.com/c/2024/07/23/0f4cac32-4569-448d-a762-bb07e461a308/8ffaf46f-28c8-47c8-9c04-36d1da1ab60220240724142313.JPG', 'https://images.lvrcdn.com/c/2024/07/23/0f4cac32-4569-448d-a762-bb07e461a308/0ccf2063-adf9-4261-b6da-d5f41072cb3120240724142320.JPG']",False,False,"70% Wool, 30% Cashmere",max mara,False,Sweater,Red,"Wool, Cashmere"
